% name: utt2a_forw
% type: matrix
% rows: 69
% columns: 20
 -1.70141e+38 -1.70141e+38 -1057.69 -1.70141e+38 -1070.32 -1086.7 -1042.95 -1050.15 -823.085 -1052.1 -1052.1 -687.053 -684.409 -619.534 -619.534 -609.601 -597.816 -605.015 -606.985 -606.985
 -1.70141e+38 -1.70141e+38 -1075.18 -1.70141e+38 -1080.77 -1093.57 -1059.84 -1065.92 -862.763 -1068.05 -1068.05 -726.442 -726.444 -648.721 -648.721 -636.424 -614.706 -620.787 -622.922 -622.922
 -1.70141e+38 -1.70141e+38 -1085.05 -1.70141e+38 -1092.18 -1099.77 -1076.11 -1081.68 -891.12 -1083.27 -1083.27 -754.263 -755.235 -671.491 -671.491 -664.988 -630.972 -636.551 -638.14 -638.14
 -1.70141e+38 -1.70141e+38 -1099.29 -1.70141e+38 -1101.07 -1112.61 -1089.43 -1094.09 -916.14 -1096.38 -1096.38 -791.855 -792.909 -697.625 -697.625 -684.812 -644.293 -648.952 -651.251 -651.251
 -1.70141e+38 -1.70141e+38 -1107.03 -1.70141e+38 -1109.78 -1127.48 -1099.52 -1100.97 -945.753 -1104.93 -1104.93 -825.323 -832.666 -719.749 -719.749 -707.717 -654.386 -655.835 -659.794 -659.794
 -1.70141e+38 -1.70141e+38 -1116.21 -1.70141e+38 -1118.25 -1138.56 -1110.43 -1109.94 -977.981 -1113.16 -1113.16 -864.931 -874.107 -749.219 -749.219 -730.658 -665.295 -664.807 -668.027 -668.027
 -1.70141e+38 -1.70141e+38 -1120.91 -1.70141e+38 -1123.83 -1146.34 -1115.81 -1113.06 -1005.61 -1115.1 -1115.1 -901.644 -915.686 -771.103 -771.103 -754.603 -670.679 -667.927 -669.97 -669.97
 -1.70141e+38 -1.70141e+38 -1127.19 -1.70141e+38 -1132.94 -1163.74 -1125.13 -1120.47 -1042.07 -1122.16 -1122.16 -949.207 -961.255 -800.568 -800.568 -780.423 -679.999 -675.334 -677.022 -677.022
 -1.70141e+38 -1.70141e+38 -1140.2 -1.70141e+38 -1145.23 -1167.74 -1136.55 -1131.59 -1081.75 -1131.16 -1131.16 -998.639 -1008.56 -832.316 -832.316 -811.989 -691.421 -686.458 -686.024 -686.024
 -1.70141e+38 -1.70141e+38 -1152.6 -1.70141e+38 -1161.64 -1192.7 -1151.35 -1146.83 -1129.39 -1145.05 -1145.05 -1053.73 -1068.33 -868.842 -868.842 -847.109 -706.214 -701.693 -699.922 -699.922
 -1.70141e+38 -1.70141e+38 -1155.73 -1.70141e+38 -1163.27 -1189.14 -1161 -1154.32 -1164.07 -1153.58 -1153.58 -1094.93 -1111.35 -898.799 -898.799 -878.498 -715.871 -709.183 -708.443 -708.443
 -1.70141e+38 -1.70141e+38 -1161.17 -1.70141e+38 -1163.32 -1187.4 -1169.98 -1160.04 -1193.47 -1162.01 -1162.01 -1133.8 -1149.35 -930.346 -930.346 -907.772 -724.844 -714.905 -716.88 -716.88
 -1.70141e+38 -1.70141e+38 -1169.21 -1.70141e+38 -1168.26 -1188 -1176.57 -1163.82 -1214.6 -1165.44 -1165.44 -1171.13 -1188.2 -960.53 -960.53 -936.934 -731.432 -718.683 -720.307 -720.307
 -1.70141e+38 -1.70141e+38 -1176.44 -1.70141e+38 -1178.93 -1199.1 -1187.18 -1171.9 -1217.72 -1174.67 -1174.67 -1219.4 -1235.69 -1005.84 -1005.84 -971.148 -742.051 -726.769 -729.537 -729.537
 -1.70141e+38 -1.70141e+38 -1179.93 -1.70141e+38 -1181.61 -1200.07 -1193.46 -1174.89 -1226.06 -1177.25 -1177.25 -1252.12 -1265.5 -1033.54 -1033.54 -1012.12 -748.323 -729.752 -732.12 -732.12
 -1.70141e+38 -1.70141e+38 -1186.52 -1.70141e+38 -1189.02 -1205.66 -1202.35 -1182.28 -1222.41 -1184.11 -1184.11 -1268.2 -1301.87 -1068.63 -1068.63 -1042.43 -757.215 -737.15 -738.973 -738.973
 -1.70141e+38 -1.70141e+38 -1192.98 -1.70141e+38 -1195.32 -1220.24 -1210.83 -1188.11 -1234.97 -1190.38 -1190.38 -1268.44 -1331.8 -1107.23 -1107.23 -1077.11 -765.696 -742.981 -745.247 -745.247
 -1.70141e+38 -1.70141e+38 -1199.84 -1.70141e+38 -1202.35 -1225.72 -1219.45 -1194.93 -1251.6 -1195.6 -1195.6 -1271.02 -1323.94 -1138.9 -1138.9 -1115.85 -774.314 -749.8 -750.469 -750.469
 -1.70141e+38 -1.70141e+38 -1204.35 -1.70141e+38 -1208.51 -1228.67 -1230.21 -1202.33 -1256.27 -1205.09 -1205.09 -1292.82 -1322.28 -1171.92 -1171.92 -1149.66 -785.075 -757.199 -759.952 -759.952
 -1.70141e+38 -1.70141e+38 -1215.02 -1.70141e+38 -1214.27 -1235.46 -1240.14 -1209.29 -1257.47 -1212.77 -1212.77 -1302.05 -1353.18 -1208.89 -1208.89 -1181.85 -795.007 -764.159 -767.632 -767.632
 -1.70141e+38 -1.70141e+38 -1217.02 -1.70141e+38 -1218.14 -1233.52 -1246.42 -1212.38 -1255.78 -1215.12 -1215.12 -1290.98 -1351.34 -1240.62 -1240.62 -1215.17 -801.284 -767.249 -769.984 -769.984
 -1.70141e+38 -1.70141e+38 -1225.33 -1.70141e+38 -1226.95 -1246.29 -1255.72 -1219 -1262.95 -1221.72 -1221.72 -1298.48 -1347.51 -1277.44 -1277.44 -1249.93 -810.588 -773.866 -776.584 -776.584
 -1.70141e+38 -1.70141e+38 -1236.33 -1.70141e+38 -1239.77 -1276.3 -1267.12 -1229.44 -1288.13 -1229.61 -1229.61 -1313.6 -1371.23 -1312.11 -1312.11 -1288.83 -821.983 -784.306 -784.48 -784.48
 -1.70141e+38 -1.70141e+38 -1240.11 -1.70141e+38 -1246.79 -1272.1 -1275.4 -1235.84 -1308.35 -1236.47 -1236.47 -1329.71 -1373.22 -1342.35 -1342.35 -1320.39 -830.267 -790.702 -791.339 -791.339
% name: utt2a_back
% type: matrix
% rows: 69
% columns: 20
 -1.70141e+38 -791.34 -805.939 -788.565 -805.939 -1109.67 -788.565 -788.629 -1143.99 -805.939 -804.582 -1311.38 -1267.05 -1236.47 -1267.05 -1236.47 -1236.47 -1395.84 -1.70141e+38 -1426.73
 -1.70141e+38 -784.806 -798.076 -781.947 -798.076 -1079.51 -781.947 -782.006 -1112.87 -798.076 -795.967 -1297.04 -1251.55 -1227.08 -1251.55 -1227.08 -1227.08 -1389.22 -1.70141e+38 -1418
 -1.70141e+38 -780.353 -789.956 -776.793 -789.956 -1055.72 -776.793 -776.821 -1084.67 -789.956 -790.446 -1289.04 -1245.83 -1219.07 -1245.83 -1219.07 -1219.07 -1384.04 -1.70141e+38 -1411.51
 -1.70141e+38 -776.562 -784.573 -773.441 -784.573 -1032.66 -773.441 -773.486 -1057.78 -784.573 -785.441 -1272.83 -1233.47 -1212.15 -1233.47 -1212.15 -1212.15 -1380.7 -1.70141e+38 -1405.29
 -1.70141e+38 -772.736 -779.999 -769.679 -779.999 -1017.35 -769.679 -769.727 -1037.86 -779.999 -780.681 -1271.66 -1228.89 -1205.27 -1228.89 -1205.27 -1205.27 -1376.94 -1.70141e+38 -1399.44
 -1.70141e+38 -769.08 -775.563 -766.644 -775.563 -999.841 -766.644 -766.735 -1019.34 -775.563 -775.571 -1262.86 -1224.97 -1199.18 -1224.97 -1199.18 -1199.18 -1373.95 -1.70141e+38 -1393.63
 -1.70141e+38 -765.38 -770.313 -762.143 -770.313 -984.584 -762.143 -762.183 -1004.44 -770.313 -770.307 -1266.17 -1216.34 -1192.24 -1216.34 -1192.24 -1192.24 -1369.4 -1.70141e+38 -1387.68
 -1.70141e+38 -761.852 -766.16 -759.175 -766.16 -968.994 -759.175 -759.245 -984.534 -766.16 -765.671 -1268.98 -1217.39 -1186.03 -1217.39 -1186.03 -1186.03 -1366.46 -1.70141e+38 -1382.56
 -1.70141e+38 -756.139 -758.537 -753.684 -758.537 -939.491 -753.684 -753.758 -961.763 -758.537 -758.77 -1236.95 -1206.63 -1177.85 -1206.63 -1177.85 -1177.85 -1360.97 -1.70141e+38 -1374.84
 -1.70141e+38 -750.851 -751.382 -748.231 -751.382 -914.238 -748.231 -748.245 -941.031 -751.382 -752.326 -1198.33 -1201.23 -1169.84 -1201.23 -1169.84 -1169.84 -1355.45 -1.70141e+38 -1367.13
 -1.70141e+38 -744.987 -745.1 -743.846 -745.1 -891.633 -743.846 -743.791 -914.941 -745.1 -746.25 -1160.84 -1189.14 -1161.95 -1189.14 -1161.95 -1161.95 -1350.98 -1.70141e+38 -1359.62
 -1.70141e+38 -739.349 -739.364 -739.848 -739.364 -866.392 -739.848 -739.468 -890.328 -739.364 -740.568 -1126.2 -1178.13 -1154.57 -1178.13 -1154.57 -1154.57 -1346.57 -1.70141e+38 -1352.48
 -1.70141e+38 -736.211 -736.217 -738.325 -736.217 -852.006 -738.325 -737.345 -870.44 -736.217 -737.786 -1100.41 -1175.09 -1149.3 -1175.09 -1149.3 -1149.3 -1344.04 -1.70141e+38 -1347.94
 -1.70141e+38 -731.546 -731.549 -734.265 -731.549 -839.28 -734.265 -732.991 -853.864 -731.549 -733.301 -1075.21 -1165.38 -1142.23 -1165.38 -1142.23 -1142.23 -1338.68 -1.70141e+38 -1341.54
 -1.70141e+38 -727.185 -727.185 -730.045 -727.185 -826.996 -730.045 -729.184 -834.127 -727.185 -729.734 -1045.77 -1161.87 -1134.95 -1161.87 -1134.95 -1134.95 -1333.61 -1.70141e+38 -1335.35
 -1.70141e+38 -720.754 -720.754 -728.822 -720.754 -812.558 -728.822 -722.163 -814.474 -720.754 -722.164 -1014.41 -1151.25 -1124.85 -1151.25 -1124.85 -1124.85 -1325.92 -1.70141e+38 -1326.15
 -1.70141e+38 -712.141 -712.141 -720.739 -712.141 -793.457 -720.739 -717.482 -800.16 -712.141 -717.482 -989.94 -1146.5 -1113.71 -1146.5 -1113.71 -1113.71 -1316.12 -1.70141e+38 -1316.12
 -1.70141e+38 -697.542 -698.6 -696.388 -698.6 -754.082 -696.388 -696.601 -773.734 -698.6 -700.641 -954.612 -1118.73 -1089.36 -1118.73 -1089.36 -1089.36 -1289.09 -1.70141e+38 -1297.12
 -1.70141e+38 -688.091 -689.158 -686.374 -689.158 -725.151 -686.374 -686.462 -752.196 -689.158 -689.755 -917.761 -1102.55 -1077.77 -1102.55 -1077.77 -1077.77 -1278.93 -1.70141e+38 -1285.2
 -1.70141e+38 -684.185 -684.58 -682.338 -684.58 -714.367 -682.338 -682.357 -737.934 -684.58 -685.763 -893.182 -1095.44 -1071.59 -1095.44 -1071.59 -1071.59 -1274.79 -1.70141e+38 -1279.75
 -1.70141e+38 -681.119 -681.214 -679.551 -681.214 -698.705 -679.551 -679.45 -720.344 -681.214 -681.63 -865.856 -1087.7 -1065.84 -1087.7 -1065.84 -1065.84 -1271.85 -1.70141e+38 -1274.7
 -1.70141e+38 -677.8 -677.805 -677.197 -677.805 -685.147 -677.197 -675.96 -701.414 -677.805 -676.301 -838.185 -1094.22 -1059.51 -1094.22 -1059.51 -1059.51 -1268.3 -1.70141e+38 -1269.17
 -1.70141e+38 -665.451 -664.011 -671.14 -664.011 -664.281 -671.14 -666.214 -672.308 -665.451 -666.222 -797.589 -1057.03 -1047.45 -1066.99 -1047.45 -1047.45 -1257.86 -1.70141e+38 -1257.94
 -1.70141e+38 -654.323 -650.739 -663.23 -650.739 -650.653 -663.23 -654.604 -652.882 -654.323 -654.604 -771.843 -1019.3 -1033.21 -1065.44 -1033.21 -1033.21 -1243.95 -1.70141e+38 -1245.48
 -1.70141e+38 -646.448 -645.524 -701.791 -645.524 -634.992 -701.791 -656.349 -634.992 -646.448 -656.349 -736.297 -958.223 -1024.18 -1070.5 -1024.18 -1024.18 -1237.32 -1.70141e+38 -1237.32
 -1.70141e+38 -632.938 -622.538 -723.326 -622.538 -616.153 -723.326 -671.826 -616.155 -632.938 -671.826 -686.181 -874.154 -1001.31 -1056.14 -1001.31 -1001.31 -1213.91 -1.70141e+38 -1213.91
 -1.70141e+38 -646.662 -602.976 -759.063 -602.976 -601.051 -759.063 -690.146 -601.208 -646.662 -690.146 -639.618 -787.025 -975.894 -1002.75 -975.894 -975.894 -1188.75 -1.70141e+38 -1188.75
 -1.70141e+38 -666.503 -621.161 -779.566 -621.161 -592.73 -779.566 -727.607 -592.73 -666.503 -727.607 -608.987 -720.164 -952.624 -939.517 -952.624 -952.624 -1165.1 -1.70141e+38 -1165.1
 -1.70141e+38 -698.483 -637.908 -803.095 -637.908 -592.254 -803.095 -739.586 -580.163 -698.483 -739.586 -580.163 -659.949 -924.848 -885.262 -924.848 -924.848 -1135.98 -1.70141e+38 -1135.98
 -1.70141e+38 -694.086 -635.926 -812.909 -635.926 -587.282 -812.909 -737.874 -567.029 -694.086 -737.874 -567.029 -633.29 -885.922 -851.332 -885.922 -885.922 -1090.48 -1.70141e+38 -1090.48
 -1.70141e+38 -672.162 -607.492 -787.141 -607.492 -564.426 -787.141 -716.251 -548.899 -672.162 -716.251 -548.899 -598.176 -828.492 -805.512 -828.492 -828.492 -1024.77 -1.70141e+38 -1024.77
 -1.70141e+38 -656.219 -592.077 -775.567 -592.077 -549.134 -775.567 -696.244 -532.833 -656.219 -696.244 -532.833 -568.627 -773.646 -757.518 -773.646 -773.646 -964.736 -1.70141e+38 -964.736
 -1.70141e+38 -625.65 -567.557 -746.616 -567.557 -524.536 -746.616 -671.396 -511.789 -625.65 -671.396 -511.789 -534.889 -709.933 -701.684 -709.933 -709.933 -894.143 -1.70141e+38 -894.143
 -1.70141e+38 -601.493 -539.858 -723.956 -539.858 -500.513 -723.956 -647.445 -488.037 -601.493 -647.445 -488.037 -500.627 -649.688 -646.655 -649.688 -649.688 -824.24 -1.70141e+38 -824.24
 -1.70141e+38 -573.443 -508.622 -694.391 -508.622 -468.473 -694.391 -621.81 -462.022 -573.443 -621.81 -462.001 -465.819 -588.079 -595.672 -588.079 -588.079 -750.238 -1.70141e+38 -750.238
 -1.70141e+38 -547.055 -475.988 -644.852 -475.988 -437.513 -644.852 -595.634 -431.192 -547.055 -595.634 -430.474 -431.141 -528.9 -539.304 -528.9 -528.9 -675.483 -1.70141e+38 -675.483
 -1.70141e+38 -527.588 -455.59 -592.572 -455.59 -410.966 -592.572 -597.701 -403.913 -527.588 -597.701 -401.248 -401.32 -476.62 -495.327 -476.62 -476.62 -607.436 -1.70141e+38 -607.436
 -1.70141e+38 -527.795 -429.565 -541.022 -429.565 -382.601 -541.022 -557.029 -372.928 -527.795 -557.029 -368.498 -368.51 -425.07 -446.662 -425.07 -425.07 -537.531 -1.70141e+38 -537.531
 -1.70141e+38 -487.304 -428.025 -490.001 -428.025 -353.383 -490.001 -520.1 -342.686 -487.374 -520.1 -334.999 -334.999 -374.05 -392.36 -374.05 -374.05 -467.876 -1.70141e+38 -467.876
 -1.70141e+38 -439.561 -386.07 -439.561 -386.07 -347.818 -439.561 -454.801 -309.113 -449.981 -454.801 -301.935 -301.935 -323.61 -325.552 -323.61 -323.61 -397.749 -1.70141e+38 -397.749
 -1.70141e+38 -400.741 -373.547 -400.741 -373.547 -323.098 -400.741 -402.47 -308.078 -417.58 -402.47 -277.516 -277.505 -284.79 -281.957 -284.79 -284.79 -345.416 -1.70141e+38 -345.418
 -1.70141e+38 -370.524 -363.057 -369.794 -363.057 -323.844 -369.794 -364.351 -288.054 -383.701 -364.353 -281.638 -256.454 -253.843 -256.454 -253.843 -253.843 -302.13 -1.70141e+38 -307.301
 -1.70141e+38 -351.382 -351.081 -353.522 -351.081 -313.296 -353.522 -342.597 -292.395 -351.504 -342.597 -267.185 -243.029 -236.842 -243.029 -236.842 -236.842 -274.28 -1.70141e+38 -285.545
 -1.70141e+38 -328.438 -327.551 -342.664 -327.551 -310.372 -342.664 -339.555 -286.072 -328.438 -339.601 -272.073 -231.537 -225.956 -231.537 -225.956 -225.956 -256.702 -1.70141e+38 -271.386
 -1.70141e+38 -326.173 -308.651 -354.67 -308.651 -281.782 -354.67 -325.38 -272.171 -326.173 -325.38 -250.106 -223.582 -213.649 -223.582 -213.649 -213.649 -239.418 -1.70141e+38 -256.792
 -1.70141e+38 -301.064 -300.287 -346.328 -300.287 -266.377 -346.328 -327.338 -242.167 -301.064 -327.338 -225.24 -205.819 -193.523 -205.819 -193.523 -193.523 -212.086 -1.70141e+38 -232.476
 -1.70141e+38 -309.3 -277.978 -329.484 -277.978 -265.022 -329.484 -326.462 -226.699 -309.3 -326.462 -202.778 -183.137 -176.633 -183.137 -176.633 -176.633 -189.115 -1.70141e+38 -214.438
